run_id,process_count,rank,local_index,task_id,mapping_rule
mpi-final_macbook_air_2d-N412-P4,4,3,27,111,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,28,112,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,28,113,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,28,114,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,28,115,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,29,116,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,29,117,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,29,118,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,29,119,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,30,120,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,30,121,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,30,122,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,30,123,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,31,124,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,31,125,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,31,126,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,31,127,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,32,128,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,32,129,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,32,130,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,32,131,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,33,132,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,33,133,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,33,134,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,33,135,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,34,136,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,34,137,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,34,138,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,34,139,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,35,140,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,35,141,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,35,142,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,35,143,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,36,144,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,36,145,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,36,146,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,36,147,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,37,148,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,37,149,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,37,150,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,37,151,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,38,152,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,38,153,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,38,154,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,38,155,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,39,156,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,39,157,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,39,158,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,39,159,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,0,40,160,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,1,40,161,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,2,40,162,task_id mod process_count
mpi-final_macbook_air_2d-N412-P4,4,3,40,163,task_id mod process_count
